probability,odds,fair_odds,raw_ev,realistic_ev,uncertainty_adjusted_ev,scientific_status,target,odds_bucket
0.6543046357615894,1.45,1.52834008097166,-0.051258278145695446,-0.051258278145695446,-0.051258278145695446,RESEARCH_ONLY_NON_PIT,home_win,<1.50
0.6803939122649956,1.4,1.469736842105263,-0.047448522829006246,-0.047448522829006246,-0.047448522829006246,RESEARCH_ONLY_NON_PIT,home_win,<1.50
0.5503577325261421,1.72,1.8169999999999997,-0.05338470005503565,-0.05338470005503565,-0.05338470005503565,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.12589262099973555,7.5,7.943277310924367,-0.055805342501983324,-0.055805342501983324,-0.055805342501983324,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.39616613418530355,2.4,2.5241935483870965,-0.049201277955271516,-0.049201277955271516,-0.049201277955271516,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.591715976331361,1.61,1.69,-0.047337278106508784,-0.047337278106508784,-0.047337278106508784,RESEARCH_ONLY_NON_PIT,home_win,1.50–1.65
0.5510440835266821,1.72,1.8147368421052632,-0.05220417633410679,-0.05220417633410679,-0.05220417633410679,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.6045340050377834,1.57,1.6541666666666666,-0.050881612090679984,-0.050881612090679984,-0.050881612090679984,RESEARCH_ONLY_NON_PIT,home_win,1.50–1.65
0.6349206349206349,1.5,1.5750000000000002,-0.04761904761904767,-0.04761904761904767,-0.04761904761904767,RESEARCH_ONLY_NON_PIT,home_win,1.50–1.65
0.5129935875801552,1.85,1.9493421052631579,-0.05096186297671279,-0.05096186297671279,-0.05096186297671279,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.09514304723885564,10.0,10.510489510489508,-0.04856952761144351,-0.04856952761144351,-0.04856952761144351,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.25367592455072036,3.75,3.942037470725995,-0.048715282934798765,-0.048715282934798765,-0.048715282934798765,RESEARCH_ONLY_NON_PIT,home_win,3.00–4.00
0.6543046357615894,1.45,1.52834008097166,-0.051258278145695446,-0.051258278145695446,-0.051258278145695446,RESEARCH_ONLY_NON_PIT,home_win,<1.50
0.6624541377904607,1.44,1.5095384615384615,-0.04606604158173666,-0.04606604158173666,-0.04606604158173666,RESEARCH_ONLY_NON_PIT,home_win,<1.50
