target,fold,model_probability,market_probability,divergence,abs_divergence,outcome,odds,market_bucket,scientific_status
home_win,0,0.6682577844821184,0.5639990501068629,0.10425873437525546,0.10425873437525546,1,1.62,1.50–1.65,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.8721956551967229,0.8501275191278691,0.022068136068853828,0.022068136068853828,1,1.11,<1.50,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.2586681493052846,0.2875816993464052,-0.028913550041120617,0.028913550041120617,0,3.25,3.00–4.00,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.31718798219460753,0.26415094339622636,0.053037038798381175,0.053037038798381175,0,3.5,3.00–4.00,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.24004330865117185,0.2574123989218329,-0.017369090270661025,0.017369090270661025,0,3.6,3.00–4.00,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.6163209728713411,0.5813953488372093,0.0349256240341318,0.0349256240341318,0,1.62,1.50–1.65,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.3651270179212911,0.34793286942284074,0.017194148498450357,0.017194148498450357,0,2.7,2.50–2.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.48405993946585596,0.42669584245076586,0.0573640970150901,0.0573640970150901,1,2.2,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.451699013726087,0.4323289327824247,0.019370080943662327,0.019370080943662327,1,2.15,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.47387503974760853,0.41002004008016035,0.06385499966744818,0.06385499966744818,0,2.3,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.4397889103972517,0.41354540790148797,0.026243502495763738,0.026243502495763738,0,2.25,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.39533724402357256,0.3839448694546424,0.011392374568930164,0.011392374568930164,0,2.45,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.566740157038128,0.5687203791469194,-0.0019802221087914518,0.0019802221087914518,0,1.65,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.44281086373948114,0.3829673272629887,0.05984353647649243,0.05984353647649243,0,2.4,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.4515154548564706,0.509891622226045,-0.058376167369574405,0.058376167369574405,0,1.85,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.4881042175165112,0.5077062556663645,-0.01960203814985334,0.01960203814985334,1,1.81,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5661618562520345,0.5785594734103152,-0.012397617158280694,0.012397617158280694,1,1.65,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5699256677910693,0.5392195506503745,0.030706117140694822,0.030706117140694822,1,1.75,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.3516781528175238,0.3583241455347299,-0.006645992717206117,0.006645992717206117,1,2.57,2.50–2.99,PREDICTIVE_DIVERGENCE_NON_PIT
