event_id,selection,entry_odds,reference_odds,closing_odds,result,profit_units,clv_proxy
0c33dea5a78345e901ef,draw,3.9,3.65,3.6,away,-1.0,0.08333333333333326
0c33dea5a78345e901ef,away,6.0,5.69,6.0,away,5.0,0.0
716a1d8d516fcb947d31,draw,3.1,2.97,3.1,away,-1.0,0.0
9a7a343c74729c0c2019,draw,3.2,3.12,2.9,home,-1.0,0.10344827586206895
426b79fd389da12788de,home,2.1,2.03,1.8,away,-1.0,0.16666666666666674
426b79fd389da12788de,draw,3.5,3.43,3.6,away,-1.0,-0.02777777777777779
feede7f4e56c8837ab4e,home,3.1,3.0,3.3,draw,-1.0,-0.06060606060606055
5086001506274cdf7d64,home,2.9,2.82,2.9,home,1.9,0.0
0cee4ba9dfef5ac85a6f,draw,3.7,3.61,3.6,away,-1.0,0.0277777777777779
0cee4ba9dfef5ac85a6f,away,3.75,3.62,3.6,away,2.75,0.04166666666666674
2e758ec67155d460aa8a,draw,3.5,3.38,3.3,home,-1.0,0.06060606060606055
881c1d2069bd53efbab9,draw,3.4,3.18,3.5,draw,2.4,-0.02857142857142858
6de540c1a72013d65a8e,draw,3.1,3.01,3.2,home,-1.0,-0.03125
607f7edacde7ddb77dcb,draw,3.5,3.38,3.5,home,-1.0,0.0
b6b1bc8b2d3df9e7d3c1,draw,3.8,3.71,3.6,draw,2.8,0.05555555555555558
26d650d7fafe7c330dbf,home,3.2,3.12,2.8,draw,-1.0,0.14285714285714302
4bf82924b8f953f618b2,draw,4.2,3.9,4.75,home,-1.0,-0.11578947368421044
cac64fda63457e38c427,home,1.95,1.91,1.9,draw,-1.0,0.026315789473684292
cac64fda63457e38c427,away,4.0,3.73,4.0,draw,-1.0,0.0
99bff0e8a1bf4bf5eb69,away,4.33,4.18,4.33,away,3.33,0.0
bf3c501eade7148f663d,away,2.88,2.81,2.75,draw,-1.0,0.04727272727272713
c16ddfa2394140a4e2d5,draw,3.25,3.09,3.0,away,-1.0,0.08333333333333326
8bbc3061af331a31895e,away,3.9,3.78,3.9,home,-1.0,0.0
2c9a8ea5859977a9802e,home,4.0,3.89,4.2,draw,-1.0,-0.04761904761904767
2c9a8ea5859977a9802e,draw,3.4,3.26,3.25,draw,2.4,0.04615384615384621
46ee8f16c70251f9c2df,draw,3.1,3.02,3.2,away,-1.0,-0.03125
9d4de7315a9a1523c491,away,2.88,2.78,2.6,away,1.88,0.10769230769230753
35f85210147ec1e4c0fc,away,3.1,2.96,2.75,away,2.1,0.1272727272727272
c1dde65b4ef022d35881,away,6.25,5.96,6.0,home,-1.0,0.04166666666666674
7a884dea540ae78ae09e,draw,3.1,2.95,3.1,draw,2.1,0.0
6373dc234617427e0c09,home,3.3,3.23,3.0,home,2.3,0.09999999999999987
db3b714f4c8e4e9b3ec0,draw,3.3,3.15,3.1,draw,2.3,0.06451612903225801
327f98f68afcca6f4b6d,away,4.75,4.62,5.0,home,-1.0,-0.050000000000000044
7fd28a94c1dd3ead595d,away,3.8,3.58,4.0,draw,-1.0,-0.050000000000000044
46cad436b5f2dc98aae0,draw,3.2,2.99,3.1,draw,2.2,0.032258064516129004
a59d1372403ad60dbe97,draw,3.1,3.0,3.1,home,-1.0,0.0
314b31c81699e2f0bdb7,draw,3.1,3.01,3.0,home,-1.0,0.03333333333333344
038185aefd6c4caa163d,draw,4.1,3.96,3.8,home,-1.0,0.07894736842105265
e9cdf9ce7edc3fae5ea0,home,4.75,4.57,5.25,away,-1.0,-0.09523809523809523
c9722f350a1d0ffd3b58,draw,3.3,3.16,3.25,home,-1.0,0.01538461538461533
499f344ef970ac8a7126,away,6.0,5.64,6.25,home,-1.0,-0.040000000000000036
192d8442a9d0db3208f5,away,5.5,5.03,5.0,home,-1.0,0.10000000000000009
eb4bf14a7375b7522946,draw,3.3,3.23,3.25,home,-1.0,0.01538461538461533
284edf2aa4a56ddbcd0c,draw,4.0,3.78,4.2,home,-1.0,-0.04761904761904767
3e72c8cd8b82e4fb31d0,home,3.1,3.02,2.8,home,2.1,0.1071428571428572
55db965e3a8aed3a513d,draw,3.6,3.48,3.5,draw,2.6,0.028571428571428692
1da8f5e92f7543085fb1,away,5.0,4.66,5.25,away,4.0,-0.04761904761904767
742c7048af3be0d7549f,draw,3.5,3.39,3.4,draw,2.5,0.02941176470588247
daa0aaacedd9f20e1bcb,home,3.2,3.1,3.25,home,2.2,-0.01538461538461533
6008bf0358770c25a765,away,3.6,3.44,3.7,home,-1.0,-0.027027027027027084
305f789a9ef1c7e0067f,draw,3.4,3.32,3.4,home,-1.0,0.0
55b6f92d01141e5c5119,draw,3.75,3.44,3.75,away,-1.0,0.0
14b593ed3101574d6d27,home,4.75,4.4,5.25,away,-1.0,-0.09523809523809523
f2f17dac60cbc8a681e5,draw,3.4,3.33,3.4,draw,2.4,0.0
6668c649c8beef5811e8,away,3.8,3.67,4.2,home,-1.0,-0.09523809523809534
9ff35d8b4b60541a2dad,draw,3.4,3.29,3.4,draw,2.4,0.0
7d8024ae215b13bfccad,away,3.2,3.12,2.7,draw,-1.0,0.18518518518518512
e7992c8c53c7cbe2e284,away,4.5,4.01,3.9,away,3.5,0.15384615384615397
e8d64757faadaa8e402b,draw,4.5,4.25,4.1,draw,3.5,0.09756097560975618
32347bd2e97cd4557dbb,away,4.5,4.27,4.2,away,3.5,0.0714285714285714
9fda056ba10c3e65116b,home,3.6,3.47,3.3,away,-1.0,0.09090909090909105
e8f3d4621a5f9e6e6262,away,6.5,6.3,6.0,draw,-1.0,0.08333333333333326
a5b6b49b79ac12dddf97,home,6.0,5.68,5.75,draw,-1.0,0.04347826086956519
a936338cb0e932fc8ff5,away,3.1,2.96,3.0,draw,-1.0,0.03333333333333344
29079063dd538c642653,draw,3.3,3.21,3.1,draw,2.3,0.06451612903225801
6d9135ccd0ce4fafab2e,home,3.6,3.37,3.4,home,2.6,0.05882352941176472
f5febe0461be657b92ce,away,6.25,5.98,6.0,away,5.25,0.04166666666666674
a6b9ced1d4a0a3dcbfe0,away,4.1,3.9,3.9,draw,-1.0,0.05128205128205132
e0041b4b31e0fbdf6cf0,away,4.1,3.96,4.0,away,3.0999999999999996,0.02499999999999991
db36663060a8baf494ec,draw,3.2,3.11,3.1,away,-1.0,0.032258064516129004
3f12347fc5697687e530,draw,3.4,3.33,3.4,home,-1.0,0.0
c8edf4bc180801c7d95a,draw,4.0,3.9,4.1,away,-1.0,-0.024390243902438935
825c272b8e3622c6b01e,draw,3.6,3.41,3.7,draw,2.6,-0.027027027027027084
3eb29db49a92971b93c8,home,2.8,2.74,2.63,home,1.7999999999999998,0.06463878326996197
96e8460dd0a17833fb4d,draw,4.33,4.24,4.2,home,-1.0,0.030952380952380842
6d733d3159a630172466,draw,3.6,3.43,3.6,draw,2.6,0.0
3dac19d30cb71844b481,draw,3.4,3.29,3.4,home,-1.0,0.0
59f2c28dfc8dcc4d1b85,draw,3.8,3.56,3.8,home,-1.0,0.0
4939796caa8a75840969,away,6.25,5.97,6.0,away,5.25,0.04166666666666674
2289bc9f81cdc00fe194,away,7.5,7.0,9.5,home,-1.0,-0.21052631578947367
6004609447803972057b,away,3.9,3.66,3.0,home,-1.0,0.30000000000000004
750caeae83ebdef30319,away,4.75,4.47,4.5,draw,-1.0,0.05555555555555558
ca5eb8abd23d47a3c11d,home,4.5,4.25,6.0,away,-1.0,-0.25
6df6832a948e6ccaeb7c,draw,3.6,3.47,3.6,away,-1.0,0.0
82f73724ac349a3271ac,home,5.0,4.79,4.2,away,-1.0,0.19047619047619047
0983968609405dea1f8c,away,2.9,2.82,2.3,away,1.9,0.26086956521739135
9c19e3ea2811f8b78f87,away,6.0,5.11,8.0,away,5.0,-0.25
114a990d19c012b65e95,away,4.2,4.11,4.1,draw,-1.0,0.024390243902439046
